N,seed,min_energy,average_time,success_probability,TTS,hardware,program_name
1200,2201939,-0.75629228,1.437737167,0.001,1437.737167,Linux x86_64,Reluctant
1200,2201942,-0.75149293,1.436353848,0.001,1436.353848,Linux x86_64,Reluctant
1200,2201945,-0.7487722,1.438993875,0.001,1438.993875,Linux x86_64,Reluctant
1200,2201948,-0.75529774,1.440661332,0.001,1440.661332,Linux x86_64,Reluctant
1200,2201951,-0.75408015,1.43853926,0.001,1438.53926,Linux x86_64,Reluctant
1200,2201954,-0.74935552,1.436589982,0.001,1436.589982,Linux x86_64,Reluctant
1200,2201957,-0.75669925,1.433953391,0.001,1433.953391,Linux x86_64,Reluctant
1200,2201960,-0.74604021,1.429189415,0.001,1429.189415,Linux x86_64,Reluctant
1200,2201963,-0.751849,1.43457746,0.001,1434.57746,Linux x86_64,Reluctant
1200,2201966,-0.74989877,1.433488636,0.001,1433.488636,Linux x86_64,Reluctant
1200,2201969,-0.74742855,1.436422933,0.001,1436.422933,Linux x86_64,Reluctant
1200,2201972,-0.75126836,1.430725359,0.001,1430.725359,Linux x86_64,Reluctant
1200,2201975,-0.75750953,1.433064402,0.001,1433.064402,Linux x86_64,Reluctant
1200,2201978,-0.75297161,1.436138141,0.001,1436.138141,Linux x86_64,Reluctant
1200,2201981,-0.75184546,1.426817149,0.001,1426.817149,Linux x86_64,Reluctant
1200,2201984,-0.74609932,1.427554571,0.001,1427.554571,Linux x86_64,Reluctant
1200,2201987,-0.75679146,1.428078122,0.001,1428.078122,Linux x86_64,Reluctant
1200,2201990,-0.75077384,1.4296637,0.001,1429.6637,Linux x86_64,Reluctant
1200,2201993,-0.75036116,1.431375201,0.001,1431.375201,Linux x86_64,Reluctant
1200,2201996,-0.74312933,1.416881354,0.001,1416.881354,Linux x86_64,Reluctant
1200,2201999,-0.75474353,1.422979365,0.001,1422.979365,Linux x86_64,Reluctant
1200,2202002,-0.74955435,1.41847999,0.001,1418.47999,Linux x86_64,Reluctant
1200,2202005,-0.74867745,1.423189749,0.001,1423.189749,Linux x86_64,Reluctant
1200,2202008,-0.7502419,1.419268627,0.001,1419.268627,Linux x86_64,Reluctant
1200,2202011,-0.76007855,1.426114334,0.001,1426.114334,Linux x86_64,Reluctant
1200,2202014,-0.743887,1.421285511,0.001,1421.285511,Linux x86_64,Reluctant
1200,2202017,-0.751006,1.417407427,0.001,1417.407427,Linux x86_64,Reluctant
1200,2202020,-0.75211133,1.419767721,0.001,1419.767721,Linux x86_64,Reluctant
1200,2202023,-0.74888935,1.417220994,0.001,1417.220994,Linux x86_64,Reluctant
1200,2202026,-0.76005748,1.421761546,0.001,1421.761546,Linux x86_64,Reluctant
1200,2202029,-0.75505416,1.417358212,0.001,1417.358212,Linux x86_64,Reluctant
1400,2401732,-0.75089687,2.147793042,0.001,2147.793042,Linux x86_64,Reluctant
1400,2401735,-0.74850951,2.146496531,0.001,2146.496531,Linux x86_64,Reluctant
1400,2401738,-0.74780749,2.144063072,0.001,2144.063072,Linux x86_64,Reluctant
1400,2401741,-0.75344649,2.150835569,0.001,2150.835569,Linux x86_64,Reluctant
1400,2401744,-0.74988688,2.141564894,0.001,2141.564894,Linux x86_64,Reluctant
1400,2401747,-0.75088946,2.142283528,0.001,2142.283528,Linux x86_64,Reluctant
1400,2401750,-0.75385212,2.140211327,0.001,2140.211327,Linux x86_64,Reluctant
1400,2401753,-0.75055533,2.13618529,0.001,2136.18529,Linux x86_64,Reluctant
1400,2401756,-0.74567477,2.126319972,0.001,2126.319972,Linux x86_64,Reluctant
1400,2401759,-0.75131768,2.128933248,0.001,2128.933248,Linux x86_64,Reluctant
1400,2401762,-0.75121175,2.134331897,0.001,2134.331897,Linux x86_64,Reluctant
1400,2401765,-0.75174385,2.13187607,0.001,2131.87607,Linux x86_64,Reluctant
1400,2401768,-0.74656082,2.127158422,0.001,2127.158422,Linux x86_64,Reluctant
1400,2401771,-0.75033313,2.129778984,0.001,2129.778984,Linux x86_64,Reluctant
1400,2401774,-0.74566335,2.120618072,0.001,2120.618072,Linux x86_64,Reluctant
1400,2401777,-0.74731923,2.122567015,0.001,2122.567015,Linux x86_64,Reluctant
1400,2401780,-0.74621915,2.116557137,0.001,2116.557137,Linux x86_64,Reluctant
1400,2401783,-0.7479397,2.121784537,0.001,2121.784537,Linux x86_64,Reluctant
1400,2401786,-0.75253926,2.119446521,0.001,2119.446521,Linux x86_64,Reluctant
1400,2401789,-0.74620301,2.116835596,0.001,2116.835596,Linux x86_64,Reluctant
1400,2401792,-0.74493481,2.116003283,0.001,2116.003283,Linux x86_64,Reluctant
1400,2401795,-0.74747606,2.112668734,0.001,2112.668734,Linux x86_64,Reluctant
1400,2401798,-0.75436133,2.115498917,0.001,2115.498917,Linux x86_64,Reluctant
1400,2401801,-0.7514243,2.111445582,0.001,2111.445582,Linux x86_64,Reluctant
1400,2401804,-0.74811998,2.105246434,0.001,2105.246434,Linux x86_64,Reluctant
1400,2401807,-0.74785374,2.101812826,0.001,2101.812826,Linux x86_64,Reluctant
1400,2401810,-0.75234412,2.106726369,0.001,2106.726369,Linux x86_64,Reluctant
1400,2401813,-0.75308194,2.097103746,0.001,2097.103746,Linux x86_64,Reluctant
1400,2401816,-0.74728069,2.105080012,0.001,2105.080012,Linux x86_64,Reluctant
1400,2401819,-0.74847511,2.097470391,0.001,2097.470391,Linux x86_64,Reluctant
1400,2401822,-0.74826257,2.098113938,0.001,2098.113938,Linux x86_64,Reluctant
1400,2401825,-0.75368162,2.107870343,0.001,2107.870343,Linux x86_64,Reluctant
1400,2401828,-0.7508161,2.097640621,0.001,2097.640621,Linux x86_64,Reluctant
1400,2401831,-0.74923299,2.101213228,0.001,2101.213228,Linux x86_64,Reluctant
1400,2401834,-0.75485715,2.104816309,0.001,2104.816309,Linux x86_64,Reluctant
1400,2401837,-0.75299264,2.097315995,0.001,2097.315995,Linux x86_64,Reluctant
1400,2401840,-0.7445459,2.091313612,0.001,2091.313612,Linux x86_64,Reluctant
1400,2401843,-0.74979811,2.096175621,0.001,2096.175621,Linux x86_64,Reluctant
1400,2401846,-0.74956487,2.097180212,0.001,2097.180212,Linux x86_64,Reluctant
1400,2401849,-0.7597752,2.093730598,0.001,2093.730598,Linux x86_64,Reluctant
1400,2401852,-0.75614844,2.09380783,0.001,2093.80783,Linux x86_64,Reluctant
1400,2401855,-0.74990953,2.093949633,0.001,2093.949633,Linux x86_64,Reluctant
1400,2401858,-0.7472635,2.082981357,0.001,2082.981357,Linux x86_64,Reluctant
1400,2401861,-0.74931353,2.081911238,0.001,2081.911238,Linux x86_64,Reluctant
1400,2401864,-0.74906845,2.088679146,0.001,2088.679146,Linux x86_64,Reluctant
1400,2401867,-0.7529007,2.086612905,0.001,2086.612905,Linux x86_64,Reluctant
1400,2401870,-0.74807198,2.079351991,0.001,2079.351991,Linux x86_64,Reluctant
1400,2401873,-0.75039619,2.084853261,0.001,2084.853261,Linux x86_64,Reluctant
1400,2401876,-0.745343,2.088082207,0.001,2088.082207,Linux x86_64,Reluctant
1400,2401879,-0.74887672,2.08487998,0.001,2084.87998,Linux x86_64,Reluctant
1400,2401882,-0.75150574,2.082739828,0.001,2082.739828,Linux x86_64,Reluctant
1400,2401885,-0.74796358,2.073853415,0.001,2073.853415,Linux x86_64,Reluctant
1400,2401888,-0.74303824,2.077759267,0.001,2077.759267,Linux x86_64,Reluctant
1400,2401891,-0.74659115,2.071503778,0.001,2071.503778,Linux x86_64,Reluctant
1400,2401894,-0.74971003,2.078859957,0.001,2078.859957,Linux x86_64,Reluctant
1400,2401897,-0.75063638,2.079127092,0.001,2079.127092,Linux x86_64,Reluctant
1400,2401900,-0.749492,2.07394387,0.001,2073.94387,Linux x86_64,Reluctant
1400,2401903,-0.7512955,2.077557296,0.001,2077.557296,Linux x86_64,Reluctant
1400,2401906,-0.7492501,2.072187004,0.001,2072.187004,Linux x86_64,Reluctant
1400,2401909,-0.74996679,2.073969129,0.001,2073.969129,Linux x86_64,Reluctant
1400,2401912,-0.74600016,2.071927021,0.001,2071.927021,Linux x86_64,Reluctant
1400,2401915,-0.74652827,2.07007338,0.001,2070.07338,Linux x86_64,Reluctant
1400,2401918,-0.75088452,2.073592483,0.001,2073.592483,Linux x86_64,Reluctant
1400,2401921,-0.74900186,2.076691092,0.001,2076.691092,Linux x86_64,Reluctant
1400,2401924,-0.74807503,2.0744542,0.001,2074.4542,Linux x86_64,Reluctant
1400,2401927,-0.75290443,2.074241846,0.001,2074.241846,Linux x86_64,Reluctant
1400,2401930,-0.74674041,2.065270752,0.001,2065.270752,Linux x86_64,Reluctant
1400,2401933,-0.74803507,2.075430769,0.001,2075.430769,Linux x86_64,Reluctant
1400,2401936,-0.74598913,2.06964675,0.001,2069.64675,Linux x86_64,Reluctant
1400,2401939,-0.74588315,2.060842922,0.001,2060.842922,Linux x86_64,Reluctant
1400,2401942,-0.74682218,2.065760534,0.001,2065.760534,Linux x86_64,Reluctant
1400,2401945,-0.75303314,2.072570851,0.001,2072.570851,Linux x86_64,Reluctant
1400,2401948,-0.74892863,2.071093248,0.001,2071.093248,Linux x86_64,Reluctant
1400,2401951,-0.74874405,2.062302688,0.001,2062.302688,Linux x86_64,Reluctant
1400,2401954,-0.75493208,2.069168673,0.001,2069.168673,Linux x86_64,Reluctant
1400,2401957,-0.74676169,2.067124724,0.001,2067.124724,Linux x86_64,Reluctant
1400,2401960,-0.74730786,2.059300942,0.001,2059.300942,Linux x86_64,Reluctant
1400,2401963,-0.7510114,2.070231903,0.001,2070.231903,Linux x86_64,Reluctant
1400,2401966,-0.75099114,2.065133882,0.001,2065.133882,Linux x86_64,Reluctant
1400,2401969,-0.75185159,2.062199107,0.001,2062.199107,Linux x86_64,Reluctant
1400,2401972,-0.74667843,2.062731023,0.001,2062.731023,Linux x86_64,Reluctant
1400,2401975,-0.74781917,2.070899398,0.001,2070.899398,Linux x86_64,Reluctant
1400,2401978,-0.75378721,2.056169713,0.001,2056.169713,Linux x86_64,Reluctant
1400,2401981,-0.75108492,2.060043224,0.001,2060.043224,Linux x86_64,Reluctant
1400,2401984,-0.74780304,2.064068499,0.001,2064.068499,Linux x86_64,Reluctant
1400,2401987,-0.74952687,2.06325867,0.001,2063.25867,Linux x86_64,Reluctant
1400,2401990,-0.75255381,2.066690867,0.001,2066.690867,Linux x86_64,Reluctant
1400,2401993,-0.74969651,2.06097704,0.001,2060.97704,Linux x86_64,Reluctant
1400,2401996,-0.75033398,2.062930158,0.001,2062.930158,Linux x86_64,Reluctant
1400,2401999,-0.75951613,2.064264678,0.001,2064.264678,Linux x86_64,Reluctant
1400,2402002,-0.74730348,2.050789143,0.001,2050.789143,Linux x86_64,Reluctant
1400,2402005,-0.74829576,2.053665614,0.001,2053.665614,Linux x86_64,Reluctant
1400,2402008,-0.74783074,2.05579275,0.001,2055.79275,Linux x86_64,Reluctant
1400,2402011,-0.74600199,2.052916368,0.001,2052.916368,Linux x86_64,Reluctant
1400,2402014,-0.74925302,2.055611863,0.001,2055.611863,Linux x86_64,Reluctant
1400,2402017,-0.75211557,2.057280027,0.001,2057.280027,Linux x86_64,Reluctant
1400,2402020,-0.74867624,2.05644143,0.001,2056.44143,Linux x86_64,Reluctant
1400,2402023,-0.74725589,2.054986259,0.001,2054.986259,Linux x86_64,Reluctant
1400,2402026,-0.74911796,2.051496706,0.001,2051.496706,Linux x86_64,Reluctant
1400,2402029,-0.75238046,2.044781257,0.001,2044.781257,Linux x86_64,Reluctant
1600,2601732,-0.7498031,2.971831152,0.001,2971.831152,Linux x86_64,Reluctant
1600,2601735,-0.74984645,2.968540781,0.001,2968.540781,Linux x86_64,Reluctant
1600,2601738,-0.7488401,2.967557263,0.001,2967.557263,Linux x86_64,Reluctant
1600,2601741,-0.75079337,2.97304993,0.001,2973.04993,Linux x86_64,Reluctant
1600,2601744,-0.74285407,2.969061549,0.001,2969.061549,Linux x86_64,Reluctant
1600,2601747,-0.75138143,2.969169333,0.001,2969.169333,Linux x86_64,Reluctant
1600,2601750,-0.75219333,2.98458564,0.001,2984.58564,Linux x86_64,Reluctant
1600,2601753,-0.75150852,2.963867232,0.001,2963.867232,Linux x86_64,Reluctant
1600,2601756,-0.74879657,2.971957968,0.001,2971.957968,Linux x86_64,Reluctant
1600,2601759,-0.74790219,2.978149282,0.001,2978.149282,Linux x86_64,Reluctant
1600,2601762,-0.74823776,2.973483506,0.001,2973.483506,Linux x86_64,Reluctant
1600,2601765,-0.7528198,2.965718405,0.001,2965.718405,Linux x86_64,Reluctant
1600,2601768,-0.75040081,2.968117312,0.001,2968.117312,Linux x86_64,Reluctant
1600,2601771,-0.74997449,2.970854869,0.001,2970.854869,Linux x86_64,Reluctant
1600,2601774,-0.74551618,2.967178297,0.001,2967.178297,Linux x86_64,Reluctant
1600,2601777,-0.75261078,2.969173538,0.001,2969.173538,Linux x86_64,Reluctant
1600,2601780,-0.75357185,2.971611834,0.001,2971.611834,Linux x86_64,Reluctant
1600,2601783,-0.74799709,2.963838455,0.001,2963.838455,Linux x86_64,Reluctant
1600,2601786,-0.74767874,2.970664487,0.001,2970.664487,Linux x86_64,Reluctant
1600,2601789,-0.74950077,2.95303587,0.001,2953.03587,Linux x86_64,Reluctant
1600,2601792,-0.74801159,2.964034203,0.001,2964.034203,Linux x86_64,Reluctant
1600,2601795,-0.75355267,2.953209408,0.001,2953.209408,Linux x86_64,Reluctant
1600,2601798,-0.74816448,2.955823018,0.001,2955.823018,Linux x86_64,Reluctant
1600,2601801,-0.75302799,2.96449717,0.001,2964.49717,Linux x86_64,Reluctant
1600,2601804,-0.74770804,2.959590721,0.001,2959.590721,Linux x86_64,Reluctant
1600,2601807,-0.75331562,2.957138673,0.001,2957.138673,Linux x86_64,Reluctant
1600,2601810,-0.75114752,2.965911695,0.001,2965.911695,Linux x86_64,Reluctant
1600,2601813,-0.75315497,2.958561093,0.001,2958.561093,Linux x86_64,Reluctant
1600,2601816,-0.74934578,2.952221002,0.001,2952.221002,Linux x86_64,Reluctant
1600,2601819,-0.7477543,2.956117803,0.001,2956.117803,Linux x86_64,Reluctant
1600,2601822,-0.75405083,2.957083459,0.001,2957.083459,Linux x86_64,Reluctant
1600,2601825,-0.74899641,2.962747162,0.001,2962.747162,Linux x86_64,Reluctant
1600,2601828,-0.75234083,2.959384611,0.001,2959.384611,Linux x86_64,Reluctant
1600,2601831,-0.75298647,2.95132207,0.001,2951.32207,Linux x86_64,Reluctant
1600,2601834,-0.75104925,2.957046114,0.001,2957.046114,Linux x86_64,Reluctant
1600,2601837,-0.74972501,2.970721676,0.001,2970.721676,Linux x86_64,Reluctant
1600,2601840,-0.75404386,2.960624727,0.001,2960.624727,Linux x86_64,Reluctant
1600,2601843,-0.75099753,2.954258657,0.001,2954.258657,Linux x86_64,Reluctant
1600,2601846,-0.75664733,2.963711801,0.001,2963.711801,Linux x86_64,Reluctant
1600,2601849,-0.74408301,2.953141365,0.001,2953.141365,Linux x86_64,Reluctant
1600,2601852,-0.74836857,2.949648882,0.001,2949.648882,Linux x86_64,Reluctant
1600,2601855,-0.74898773,2.958132809,0.001,2958.132809,Linux x86_64,Reluctant
1600,2601858,-0.75442413,2.951379139,0.001,2951.379139,Linux x86_64,Reluctant
1600,2601861,-0.74796863,2.952228639,0.001,2952.228639,Linux x86_64,Reluctant
1600,2601864,-0.74696918,2.953479746,0.001,2953.479746,Linux x86_64,Reluctant
1600,2601867,-0.74947342,2.952332951,0.001,2952.332951,Linux x86_64,Reluctant
1600,2601870,-0.7506237,2.957906049,0.001,2957.906049,Linux x86_64,Reluctant
1600,2601873,-0.75280082,2.960155263,0.001,2960.155263,Linux x86_64,Reluctant
1600,2601876,-0.75789394,2.950212134,0.001,2950.212134,Linux x86_64,Reluctant
1600,2601879,-0.75108251,2.962467481,0.001,2962.467481,Linux x86_64,Reluctant
1600,2601882,-0.74559836,2.948781222,0.001,2948.781222,Linux x86_64,Reluctant
1600,2601885,-0.74816218,2.949651507,0.001,2949.651507,Linux x86_64,Reluctant
1600,2601888,-0.75127362,2.951629041,0.001,2951.629041,Linux x86_64,Reluctant
1600,2601891,-0.75052857,2.949212281,0.001,2949.212281,Linux x86_64,Reluctant
1600,2601894,-0.75456439,2.960145842,0.001,2960.145842,Linux x86_64,Reluctant
1600,2601897,-0.75242218,2.95624823,0.001,2956.24823,Linux x86_64,Reluctant
1600,2601900,-0.75223765,2.956558849,0.001,2956.558849,Linux x86_64,Reluctant
1600,2601903,-0.75372561,2.963409713,0.001,2963.409713,Linux x86_64,Reluctant
1600,2601906,-0.75109713,2.955319105,0.001,2955.319105,Linux x86_64,Reluctant
1600,2601909,-0.75081849,2.955088724,0.001,2955.088724,Linux x86_64,Reluctant
1600,2601912,-0.74703467,2.952833678,0.001,2952.833678,Linux x86_64,Reluctant
1600,2601915,-0.74853445,2.951671412,0.001,2951.671412,Linux x86_64,Reluctant
1600,2601918,-0.75195882,2.944030002,0.001,2944.030002,Linux x86_64,Reluctant
1600,2601921,-0.75218143,2.950694765,0.001,2950.694765,Linux x86_64,Reluctant
1600,2601924,-0.75974305,2.958011057,0.001,2958.011057,Linux x86_64,Reluctant
1600,2601927,-0.74821495,2.949042519,0.001,2949.042519,Linux x86_64,Reluctant
1600,2601930,-0.74993148,2.956886031,0.001,2956.886031,Linux x86_64,Reluctant
1600,2601933,-0.74711045,2.951491658,0.001,2951.491658,Linux x86_64,Reluctant
1600,2601936,-0.7478916,2.945904283,0.001,2945.904283,Linux x86_64,Reluctant
1600,2601939,-0.74913567,2.954999228,0.001,2954.999228,Linux x86_64,Reluctant
1600,2601942,-0.74904239,2.952328529,0.001,2952.328529,Linux x86_64,Reluctant
1600,2601945,-0.75117816,2.94687033,0.001,2946.87033,Linux x86_64,Reluctant
1600,2601948,-0.75003419,2.948674194,0.001,2948.674194,Linux x86_64,Reluctant
1600,2601951,-0.74825428,2.940113335,0.001,2940.113335,Linux x86_64,Reluctant
1600,2601954,-0.74875539,2.953599832,0.001,2953.599832,Linux x86_64,Reluctant
1600,2601957,-0.75116385,2.958462204,0.001,2958.462204,Linux x86_64,Reluctant
1600,2601960,-0.75002242,2.952143869,0.001,2952.143869,Linux x86_64,Reluctant
1600,2601963,-0.74928443,2.949978157,0.001,2949.978157,Linux x86_64,Reluctant
1600,2601966,-0.75067479,2.954793747,0.001,2954.793747,Linux x86_64,Reluctant
1600,2601969,-0.75392146,2.95440525,0.001,2954.40525,Linux x86_64,Reluctant
1600,2601972,-0.74705213,2.953340252,0.001,2953.340252,Linux x86_64,Reluctant
1600,2601975,-0.7462043,2.942192607,0.001,2942.192607,Linux x86_64,Reluctant
1600,2601978,-0.74724441,2.945643077,0.001,2945.643077,Linux x86_64,Reluctant
1600,2601981,-0.74686362,2.951403311,0.001,2951.403311,Linux x86_64,Reluctant
1600,2601984,-0.7505383,2.946860654,0.001,2946.860654,Linux x86_64,Reluctant
1600,2601987,-0.75187112,2.947088361,0.001,2947.088361,Linux x86_64,Reluctant
1600,2601990,-0.75058343,2.950320844,0.001,2950.320844,Linux x86_64,Reluctant
1600,2601993,-0.75012078,2.944494837,0.001,2944.494837,Linux x86_64,Reluctant
1600,2601996,-0.74761937,2.9474814,0.001,2947.4814,Linux x86_64,Reluctant
1600,2601999,-0.75030308,2.958193196,0.001,2958.193196,Linux x86_64,Reluctant
1600,2602002,-0.7502963,2.949898803,0.001,2949.898803,Linux x86_64,Reluctant
1600,2602005,-0.74408167,2.94520429,0.001,2945.20429,Linux x86_64,Reluctant
1600,2602008,-0.74885976,2.946033125,0.001,2946.033125,Linux x86_64,Reluctant
1600,2602011,-0.75588923,2.944544409,0.001,2944.544409,Linux x86_64,Reluctant
1600,2602014,-0.7480459,2.951536273,0.001,2951.536273,Linux x86_64,Reluctant
1600,2602017,-0.7497521,2.946498413,0.001,2946.498413,Linux x86_64,Reluctant
1600,2602020,-0.7480457,2.947546707,0.001,2947.546707,Linux x86_64,Reluctant
1600,2602023,-0.74649702,2.947208891,0.001,2947.208891,Linux x86_64,Reluctant
1600,2602026,-0.74907775,2.949524959,0.001,2949.524959,Linux x86_64,Reluctant
1600,2602029,-0.74891473,2.939965798,0.001,2939.965798,Linux x86_64,Reluctant
2000,3001732,-0.75168123,5.562290545,0.001,5562.290545,Linux x86_64,Reluctant
2000,3001735,-0.75254505,5.557316176,0.001,5557.316176,Linux x86_64,Reluctant
2000,3001738,-0.75246589,5.556141154,0.001,5556.141154,Linux x86_64,Reluctant
2000,3001741,-0.75089876,5.562487514,0.001,5562.487514,Linux x86_64,Reluctant
2000,3001744,-0.75375013,5.560536033,0.001,5560.536033,Linux x86_64,Reluctant
2000,3001747,-0.75531208,5.572335176,0.001,5572.335176,Linux x86_64,Reluctant
2000,3001750,-0.75075753,5.561463085,0.001,5561.463085,Linux x86_64,Reluctant
2000,3001753,-0.74865637,5.569966365,0.001,5569.966365,Linux x86_64,Reluctant
2000,3001756,-0.74827308,5.526933976,0.001,5526.933976,Linux x86_64,Reluctant
2000,3001759,-0.75593824,5.556775132,0.001,5556.775132,Linux x86_64,Reluctant
2000,3001762,-0.75050231,5.555683644,0.001,5555.683644,Linux x86_64,Reluctant
2000,3001765,-0.75065516,5.557376477,0.001,5557.376477,Linux x86_64,Reluctant
2000,3001768,-0.75182381,5.530508933,0.001,5530.508933,Linux x86_64,Reluctant
2000,3001771,-0.74758593,5.556963712,0.001,5556.963712,Linux x86_64,Reluctant
2000,3001774,-0.75099678,5.555677744,0.001,5555.677744,Linux x86_64,Reluctant
2000,3001777,-0.75140388,5.551781872,0.001,5551.781872,Linux x86_64,Reluctant
2000,3001780,-0.74931501,5.544581517,0.001,5544.581517,Linux x86_64,Reluctant
2000,3001783,-0.74692198,5.536560424,0.001,5536.560424,Linux x86_64,Reluctant
2000,3001786,-0.75122075,5.538872471,0.001,5538.872471,Linux x86_64,Reluctant
2000,3001789,-0.75098878,5.562773662,0.001,5562.773662,Linux x86_64,Reluctant
2000,3001792,-0.74969459,5.545484164,0.001,5545.484164,Linux x86_64,Reluctant
2000,3001795,-0.75268887,5.557015288,0.001,5557.015288,Linux x86_64,Reluctant
2000,3001798,-0.75101384,5.554965451,0.001,5554.965451,Linux x86_64,Reluctant
2000,3001801,-0.75318536,5.532309574,0.001,5532.309574,Linux x86_64,Reluctant
2000,3001804,-0.75168943,5.534511424,0.001,5534.511424,Linux x86_64,Reluctant
2000,3001807,-0.75699445,5.532996587,0.001,5532.996587,Linux x86_64,Reluctant
2000,3001810,-0.74784357,5.542286322,0.001,5542.286322,Linux x86_64,Reluctant
2000,3001813,-0.75271006,5.540634835,0.001,5540.634835,Linux x86_64,Reluctant
2000,3001816,-0.75004207,5.534777521,0.001,5534.777521,Linux x86_64,Reluctant
